,Main,title,Third,Brands
1982,食品饮料,蜜饯果干,葡萄干,姚太太
1983,食品饮料,蜜饯果干,葡萄干,Orchard peasant/果园老农
1984,食品饮料,蜜饯果干,葡萄干,黄金田园
1985,食品饮料,蜜饯果干,葡萄干,华味亨
1986,食品饮料,蜜饯果干,葡萄干,佳宝
1987,食品饮料,蜜饯果干,葡萄干,张裕
1988,食品饮料,蜜饯果干,芒果干,Three Squirrels/三只松鼠
1989,食品饮料,蜜饯果干,芒果干,BE＆CHEERY/百草味
1990,食品饮料,蜜饯果干,芒果干,宿雾
1991,食品饮料,蜜饯果干,芒果干,ChaCheer/洽洽
1992,食品饮料,蜜饯果干,芒果干,良品铺子
1993,食品饮料,蜜饯果干,芒果干,熊孩子
1994,食品饮料,蜜饯果干,芒果干,来伊份
1995,食品饮料,蜜饯果干,芒果干,Henry Morgan/亨利摩根
1996,食品饮料,蜜饯果干,芒果干,华味亨
1997,食品饮料,蜜饯果干,芒果干,粒上皇
1998,食品饮料,蜜饯果干,芒果干,Orchard peasant/果园老农
1999,食品饮料,蜜饯果干,芒果干,SABAVA/沙巴哇
2000,食品饮料,蜜饯果干,芒果干,佳宝
2001,食品饮料,蜜饯果干,芒果干,淘宝心选
2002,食品饮料,蜜饯果干,芒果干,U100
2003,食品饮料,蜜饯果干,芒果干,都乐
2004,食品饮料,蜜饯果干,芒果干,Tctc/踢克踏克食品
2005,食品饮料,蜜饯果干,山楂片/卷,益民
2006,食品饮料,蜜饯果干,山楂片/卷,姚太太
2007,食品饮料,蜜饯果干,山楂片/卷,华味亨
2008,食品饮料,蜜饯果干,山楂片/卷,BE＆CHEERY/百草味
2009,食品饮料,蜜饯果干,山楂片/卷,哎哟咪
2010,食品饮料,蜜饯果干,山楂片/卷,奥赛
2011,食品饮料,蜜饯果干,无花果,楼兰蜜语
2012,食品饮料,蜜饯果干,无花果,西域美农
2013,食品饮料,蜜饯果干,无花果,佳宝
2014,食品饮料,蜜饯果干,无花果,BE＆CHEERY/百草味
2015,食品饮料,蜜饯果干,无花果,Three Squirrels/三只松鼠
2016,食品饮料,蜜饯果干,无花果,New boundaries/新边界
2017,食品饮料,蜜饯果干,无花果,哎呦喂
2018,食品饮料,蜜饯果干,无花果,黄金田园
2019,食品饮料,蜜饯果干,无花果,Henry Morgan/亨利摩根
2020,食品饮料,蜜饯果干,无花果,熊孩子
2021,食品饮料,蜜饯果干,陈皮,佳宝
2022,食品饮料,蜜饯果干,陈皮,梅饴馆
2023,食品饮料,蜜饯果干,陈皮,青源堂
2024,食品饮料,蜜饯果干,陈皮,同仁堂
2025,食品饮料,蜜饯果干,陈皮,福东海
2026,食品饮料,蜜饯果干,陈皮,陈李济
2027,食品饮料,蜜饯果干,陈皮,宏源
2028,食品饮料,蜜饯果干,陈皮,艺福堂
2029,食品饮料,蜜饯果干,陈皮,川珍
2030,食品饮料,蜜饯果干,陈皮,贡苑
2031,食品饮料,蜜饯果干,陈皮,吉得利
2032,食品饮料,蜜饯果干,陈皮,小梅屋
2033,食品饮料,蜜饯果干,陈皮,以美
2034,食品饮料,蜜饯果干,陈皮,明安旭
2035,食品饮料,蜜饯果干,陈皮,PANDA BREW/熊猫精酿
2036,食品饮料,蜜饯果干,陈皮,西湖
2037,食品饮料,蜜饯果干,陈皮,简品100
2038,食品饮料,蜜饯果干,陈皮,禾煜
2039,食品饮料,蜜饯果干,陈皮,寿全斋
2040,食品饮料,蜜饯果干,榴莲干,榴的华
2041,食品饮料,蜜饯果干,榴莲干,Three Squirrels/三只松鼠
2042,食品饮料,蜜饯果干,榴莲干,BE＆CHEERY/百草味
2043,食品饮料,蜜饯果干,榴莲干,熊孩子
2044,食品饮料,蜜饯果干,榴莲干,Henry Morgan/亨利摩根
2045,食品饮料,蜜饯果干,榴莲干,良品铺子
2046,食品饮料,蜜饯果干,榴莲干,SABAVA/沙巴哇
2047,食品饮料,蜜饯果干,榴莲干,AJI
2048,食品饮料,蜜饯果干,榴莲干,迪乐司（韩国）
2049,食品饮料,蜜饯果干,榴莲干,Lipo
2050,食品饮料,蜜饯果干,榴莲干,TIPO/友谊牌（越南）
2051,食品饮料,蜜饯果干,榴莲干,爱芙（马来西亚）
2052,食品饮料,蜜饯果干,榴莲干,美伦多
2053,粮油副食,大米面粉,大米,金龙鱼
2054,粮油副食,大米面粉,大米,十月稻田
2055,粮油副食,大米面粉,大米,福临门
2056,粮油副食,大米面粉,大米,泰金香
2057,粮油副食,大米面粉,大米,柴火大院
2058,粮油副食,大米面粉,大米,KOKO
2059,粮油副食,大米面粉,大米,雪龙瑞斯
2060,粮油副食,大米面粉,大米,孟乍隆
2061,粮油副食,大米面粉,大米,太粮
2062,粮油副食,大米面粉,大米,verizonfarm/唯臻农场
2063,粮油副食,大米面粉,大米,裕道府
2064,粮油副食,大米面粉,大米,北大荒
2065,粮油副食,大米面粉,大米,王家粮仓
2066,粮油副食,大米面粉,大米,Gaia Farm/盖亚农场
2067,粮油副食,大米面粉,大米,爱心农场
2068,粮油副食,大米面粉,大米,淘乡甜
2069,粮油副食,大米面粉,大米,五丰
2070,粮油副食,大米面粉,大米,SWEET FA YAN/穗方源
2071,粮油副食,大米面粉,大米,葵花阳光
2072,粮油副食,大米面粉,大米,泰砻氏牌（泰国）
2073,粮油副食,大米面粉,面粉,金沙河
2074,粮油副食,大米面粉,面粉,金龙鱼
2075,粮油副食,大米面粉,面粉,Wonder Farm/香满园
2076,粮油副食,大米面粉,面粉,新良
2077,粮油副食,大米面粉,面粉,风筝牌
2078,粮油副食,大米面粉,面粉,香雪
2079,粮油副食,大米面粉,面粉,Baker Dream/百钻
2080,粮油副食,大米面粉,面粉,想念
2081,粮油副食,大米面粉,面粉,七河源
2082,粮油副食,大米面粉,面粉,CKM/陈克明
2083,粮油副食,大米面粉,面粉,Aleyka/艾利客
2084,粮油副食,大米面粉,面粉,SUGARMAN/舒可曼
2085,粮油副食,大米面粉,粗粮,十月稻田
2086,粮油副食,大米面粉,粗粮,Gaia Farm/盖亚农场
2087,粮油副食,大米面粉,粗粮,燕之坊
2088,粮油副食,大米面粉,粗粮,美农美季
2089,粮油副食,大米面粉,粗粮,谷优
2090,粮油副食,大米面粉,粗粮,思朗
2091,粮油副食,大米面粉,粗粮,辉业
2092,粮油副食,大米面粉,粗粮,禾煜
2093,粮油副食,大米面粉,粗粮,好吃点
2094,粮油副食,大米面粉,粗粮,黑土优选
2095,粮油副食,大米面粉,粗粮,GULFCOL/谷福康
2096,粮油副食,大米面粉,粗粮,姚朵朵
2097,粮油副食,大米面粉,粗粮,Mcvities/麦维他
2098,粮油副食,大米面粉,粗粮,NISSIN/日清
2099,粮油副食,大米面粉,粗粮,SeeSang/鲜享
2100,粮油副食,大米面粉,粗粮,柴火大院
2101,粮油副食,大米面粉,粗粮,香楠
2102,粮油副食,大米面粉,粗粮,谷怡斋
2103,粮油副食,大米面粉,粗粮,黄大壮
2104,粮油副食,大米面粉,粗粮,十月稻田
2105,粮油副食,大米面粉,粗粮,Gaia Farm/盖亚农场
2106,粮油副食,大米面粉,粗粮,燕之坊
2107,粮油副食,大米面粉,粗粮,美农美季
2108,粮油副食,大米面粉,粗粮,谷优
2109,粮油副食,大米面粉,粗粮,思朗
2110,粮油副食,大米面粉,粗粮,辉业
2111,粮油副食,大米面粉,粗粮,禾煜
2112,粮油副食,大米面粉,粗粮,好吃点
2113,粮油副食,大米面粉,粗粮,黑土优选
2114,粮油副食,大米面粉,粗粮,GULFCOL/谷福康
2115,粮油副食,大米面粉,粗粮,姚朵朵
2116,粮油副食,大米面粉,粗粮,Mcvities/麦维他
2117,粮油副食,大米面粉,粗粮,NISSIN/日清
2118,粮油副食,大米面粉,粗粮,SeeSang/鲜享
2119,粮油副食,大米面粉,粗粮,柴火大院
2120,粮油副食,大米面粉,粗粮,香楠
2121,粮油副食,大米面粉,粗粮,谷怡斋
2122,粮油副食,大米面粉,粗粮,黄大壮
2123,粮油副食,健康杂粮,粗粮,十月稻田
2124,粮油副食,健康杂粮,粗粮,Gaia Farm/盖亚农场
2125,粮油副食,健康杂粮,粗粮,燕之坊
2126,粮油副食,健康杂粮,粗粮,美农美季
2127,粮油副食,健康杂粮,粗粮,谷优
2128,粮油副食,健康杂粮,粗粮,思朗
2129,粮油副食,健康杂粮,粗粮,辉业
2130,粮油副食,健康杂粮,粗粮,禾煜
2131,粮油副食,健康杂粮,粗粮,好吃点
2132,粮油副食,健康杂粮,粗粮,黑土优选
2133,粮油副食,健康杂粮,粗粮,GULFCOL/谷福康
2134,粮油副食,健康杂粮,粗粮,姚朵朵
2135,粮油副食,健康杂粮,粗粮,Mcvities/麦维他
2136,粮油副食,健康杂粮,粗粮,NISSIN/日清
2137,粮油副食,健康杂粮,粗粮,SeeSang/鲜享
2138,粮油副食,健康杂粮,粗粮,柴火大院
2139,粮油副食,健康杂粮,粗粮,香楠
2140,粮油副食,健康杂粮,粗粮,谷怡斋
2141,粮油副食,健康杂粮,粗粮,黄大壮
2142,粮油副食,健康杂粮,粗粮,十月稻田
2143,粮油副食,健康杂粮,粗粮,Gaia Farm/盖亚农场
2144,粮油副食,健康杂粮,粗粮,燕之坊
2145,粮油副食,健康杂粮,粗粮,美农美季
2146,粮油副食,健康杂粮,粗粮,谷优
2147,粮油副食,健康杂粮,粗粮,思朗
2148,粮油副食,健康杂粮,粗粮,辉业
2149,粮油副食,健康杂粮,粗粮,禾煜
2150,粮油副食,健康杂粮,粗粮,好吃点
2151,粮油副食,健康杂粮,粗粮,黑土优选
2152,粮油副食,健康杂粮,粗粮,GULFCOL/谷福康
2153,粮油副食,健康杂粮,粗粮,姚朵朵
2154,粮油副食,健康杂粮,粗粮,Mcvities/麦维他
2155,粮油副食,健康杂粮,粗粮,NISSIN/日清
2156,粮油副食,健康杂粮,粗粮,SeeSang/鲜享
2157,粮油副食,健康杂粮,粗粮,柴火大院
2158,粮油副食,健康杂粮,粗粮,香楠
2159,粮油副食,健康杂粮,粗粮,谷怡斋
2160,粮油副食,健康杂粮,粗粮,黄大壮
2161,粮油副食,食用油,调和油,金龙鱼
2162,粮油副食,食用油,调和油,福临门
2163,粮油副食,食用油,调和油,鲁花
2164,粮油副食,食用油,调和油,MIGHTY/多力
2165,粮油副食,食用油,调和油,探花村
2166,粮油副食,食用油,调和油,初萃
2167,粮油副食,食用油,调和油,恒大兴安
2168,粮油副食,食用油,调和油,knife/刀唛
2169,粮油副食,食用油,调和油,金浩
2170,粮油副食,食用油,调和油,金母籽
2171,粮油副食,食用油,调和油,Golden Sun/金太阳
2172,粮油副食,食用油,调和油,道道全
2173,粮油副食,食用油,调和油,千岛源
2174,粮油副食,食用油,调和油,龙大
2175,粮油副食,食用油,葵花籽油,MIGHTY/多力
2176,粮油副食,食用油,葵花籽油,金龙鱼
2177,粮油副食,食用油,葵花籽油,福临门
2178,粮油副食,食用油,葵花籽油,鲁花
2179,粮油副食,食用油,葵花籽油,LONGEVITY FLOWER/长寿花
2180,粮油副食,食用油,葵花籽油,初萃
2181,粮油副食,食用油,葵花籽油,葵王
2182,粮油副食,食用油,葵花籽油,knife/刀唛
2183,粮油副食,食用油,葵花籽油,西王
2184,粮油副食,食用油,葵花籽油,美临
2185,粮油副食,食用油,葵花籽油,万家宴
2186,粮油副食,食用油,葵花籽油,卡普莉（加拿大）
2187,粮油副食,食用油,葵花籽油,Golden Sun/金太阳
2188,粮油副食,食用油,葵花籽油,NISSHIN OILLIO/日清
2189,粮油副食,食用油,葵花籽油,RONGS/融氏
2190,粮油副食,食用油,葵花籽油,骆驼唛
2191,粮油副食,食用油,葵花籽油,Canayiiy
2192,粮油副食,食用油,葵花籽油,戈壁工坊
2193,粮油副食,食用油,葵花籽油,润记
2194,粮油副食,食用油,玉米油,金龙鱼
2195,粮油副食,食用油,玉米油,LONGEVITY FLOWER/长寿花
2196,粮油副食,食用油,玉米油,鲁花
2197,粮油副食,食用油,玉米油,福临门
2198,粮油副食,食用油,玉米油,西王
2199,粮油副食,食用油,玉米油,MIGHTY/多力
2200,粮油副食,食用油,玉米油,knife/刀唛
2201,粮油副食,食用油,玉米油,RONGS/融氏
2202,粮油副食,食用油,玉米油,初萃
2203,粮油副食,食用油,玉米油,狮球唛（香港）
2204,粮油副食,食用油,玉米油,葵王
2205,粮油副食,食用油,玉米油,喜燕
2206,粮油副食,食用油,玉米油,千岛源
2207,粮油副食,食用油,玉米油,探花村
2208,粮油副食,食用油,玉米油,恒大兴安
2209,粮油副食,食用油,玉米油,美临
2210,粮油副食,食用油,玉米油,万家宴
2211,粮油副食,食用油,玉米油,金胜
2212,粮油副食,食用油,玉米油,Kitchen King/厨宝
2213,粮油副食,食用油,玉米油,名福
2214,粮油副食,食用油,豆油,金龙鱼
2215,粮油副食,食用油,豆油,九三
2216,粮油副食,食用油,豆油,福临门
2217,粮油副食,食用油,豆油,鲁花
2218,粮油副食,食用油,豆油,初萃
2219,粮油副食,食用油,豆油,润记
2220,粮油副食,食用油,豆油,葵王
2221,粮油副食,食用油,豆油,富昌
2222,粮油副食,食用油,花生油,鲁花
2223,粮油副食,食用油,花生油,金龙鱼
2224,粮油副食,食用油,花生油,胡姬花
2225,粮油副食,食用油,花生油,福临门
2226,粮油副食,食用油,花生油,Kitchen King/厨宝
2227,粮油副食,食用油,花生油,龙大
2228,粮油副食,食用油,花生油,初萃
2229,粮油副食,食用油,花生油,骆驼唛
2230,粮油副食,食用油,花生油,knife/刀唛
2231,粮油副食,食用油,花生油,五羊牌
2232,粮油副食,食用油,花生油,LONGEVITY FLOWER/长寿花
2233,粮油副食,食用油,花生油,MIGHTY/多力
2234,粮油副食,食用油,花生油,喜燕
2235,粮油副食,食用油,花生油,狮球唛（香港）
2236,粮油副食,食用油,花生油,品品好
2237,粮油副食,食用油,花生油,名福
2238,粮油副食,食用油,花生油,金母籽
2239,粮油副食,食用油,花生油,Golden Sun/金太阳
2240,粮油副食,食用油,花生油,老榨坊
2241,粮油副食,食用油,花生油,葵王
2242,粮油副食,食用油,橄榄油,Olivoila/欧丽薇兰
2243,粮油副食,食用油,橄榄油,蓓琳娜
2244,粮油副食,食用油,橄榄油,BETIS/贝蒂斯
2245,粮油副食,食用油,橄榄油,品利
2246,粮油副食,食用油,橄榄油,金龙鱼
2247,粮油副食,食用油,橄榄油,RONGS/融氏
2248,粮油副食,食用油,橄榄油,探花村
2249,粮油副食,食用油,橄榄油,Borges/伯爵
2250,粮油副食,食用油,橄榄油,Bonoolio/包锘
2251,粮油副食,食用油,橄榄油,MIGHTY/多力
2252,粮油副食,食用油,橄榄油,佰多力（西班牙）
2253,粮油副食,食用油,橄榄油,恒大兴安
2254,粮油副食,食用油,橄榄油,福奇（意大利）
2255,粮油副食,食用油,橄榄油,鲁花
2256,粮油副食,食用油,橄榄油,Andasaludsia/安达露西
2257,粮油副食,食用油,橄榄油,兰格维特
2258,粮油副食,食用油,橄榄油,千岛源
2259,粮油副食,食用油,橄榄油,金浩
2260,粮油副食,食用油,橄榄油,名福
2261,粮油副食,食用油,橄榄油,Golden Sun/金太阳
2262,粮油副食,食用油,山茶油,千岛源
2263,粮油副食,食用油,山茶油,探花村
2264,粮油副食,食用油,山茶油,润心
2265,粮油副食,食用油,山茶油,金浩
2266,粮油副食,食用油,山茶油,千岁好
2267,粮油副食,食用油,山茶油,25°
2268,粮油副食,食用油,山茶油,得尔乐
2269,粮油副食,食用油,山茶油,金龙鱼
2270,粮油副食,食用油,山茶油,康膳源
2271,粮油副食,食用油,山茶油,名福
2272,粮油副食,食用油,山茶油,十琅
2273,粮油副食,食用油,山茶油,松达
2274,粮油副食,食用油,山茶油,启航
2275,粮油副食,食用油,菜油,鲁花
2276,粮油副食,食用油,菜油,金龙鱼
2277,粮油副食,食用油,菜油,福临门
2278,粮油副食,食用油,菜油,仙餐
2279,粮油副食,食用油,菜油,菜子王
2280,粮油副食,食用油,菜油,MIGHTY/多力
2281,粮油副食,食用油,菜油,老榨坊
2282,粮油副食,食用油,菜油,川菜王
2283,粮油副食,食用油,菜油,恒大兴安
2284,粮油副食,食用油,菜油,初萃
2285,粮油副食,食用油,菜油,万家宴
2286,粮油副食,食用油,菜油,探花村
2287,粮油副食,食用油,菜油,道道全
2288,粮油副食,食用油,菜油,康膳源
2289,粮油副食,食用油,核桃油,拉杜蓝乔（法国）
2290,粮油副食,食用油,核桃油,金母籽
2291,粮油副食,食用油,核桃油,本舒
2292,粮油副食,食用油,核桃油,古之极
2293,粮油副食,食用油,核桃油,RONGS/融氏
2294,粮油副食,食用油,核桃油,ROLAND/罗朗德
2295,粮油副食,食用油,核桃油,英吉利
2296,粮油副食,食用油,核桃油,Lapalisse/莱伯利瑞
2297,粮油副食,食用油,核桃油,膳怡坊
2298,粮油副食,食用油,核桃油,maxam/美加净
2299,粮油副食,食用油,稻米油,金龙鱼
2300,粮油副食,食用油,其他,safeguard/舒肤佳
2301,粮油副食,食用油,其他,Lipton/立顿
2302,粮油副食,食用油,其他,Walch/威露士
2303,粮油副食,食用油,其他,Three Squirrels/三只松鼠
2304,粮油副食,食用油,其他,SEEYOUNG/滋源
2305,粮油副食,食用油,其他,满婷
2306,粮油副食,食用油,其他,六神
2307,粮油副食,食用油,其他,Pedigree/宝路
2308,粮油副食,食用油,其他,glico/格力高
2309,粮油副食,食用油,其他,ChaCheer/洽洽
2310,粮油副食,食用油,其他,3点1刻
2311,粮油副食,食用油,其他,Dove/多芬
2312,粮油副食,食用油,其他,Baby Mum－Mum /贝比玛玛
2313,粮油副食,食用油,其他,隆力奇
2314,粮油副食,食用油,其他,Dettol/滴露
2315,粮油副食,食用油,其他,Anyway/随易
2316,粮油副食,食用油,其他,张君雅小妹妹
2317,粮油副食,食用油,其他,爱乐麦
2318,粮油副食,食用油,其他,嘉顿
2319,粮油副食,食用油,其他,Pom’Potes
2320,粮油副食,厨房调料,食用盐,中盐
2321,粮油副食,厨房调料,食用盐,粤盐
2322,粮油副食,厨房调料,食用盐,淮盐
2323,粮油副食,厨房调料,酱油,HADAY/海天
2324,粮油副食,厨房调料,酱油,LEE KUM KEE/李锦记
2325,粮油副食,厨房调料,酱油,千禾
2326,粮油副食,厨房调料,酱油,Shinho/欣和
2327,粮油副食,厨房调料,酱油,Master/味事达
2328,粮油副食,厨房调料,酱油,厨邦
2329,粮油副食,厨房调料,酱油,鲁花
2330,粮油副食,厨房调料,酱油,金兰
2331,粮油副食,厨房调料,酱油,万字
2332,粮油副食,厨房调料,酱油,滨田（日本）
2333,粮油副食,厨房调料,酱油,东古
2334,粮油副食,厨房调料,酱油,加加
2335,粮油副食,厨房调料,酱油,MAGGI/美极
2336,粮油副食,厨房调料,酱油,龙和宽
2337,粮油副食,厨房调料,酱油,太太乐
2338,粮油副食,厨房调料,酱油,膳府
2339,粮油副食,厨房调料,酱油,大华（新加坡）
2340,粮油副食,厨房调料,酱油,易果生鲜
2341,粮油副食,厨房调料,酱油,缘木记
2342,粮油副食,厨房调料,酱油,天禾
2343,粮油副食,厨房调料,醋,恒顺
2344,粮油副食,厨房调料,醋,HADAY/海天
2345,粮油副食,厨房调料,醋,宁化府
2346,粮油副食,厨房调料,醋,水塔
2347,粮油副食,厨房调料,醋,千禾
2348,粮油副食,厨房调料,醋,东湖
2349,粮油副食,厨房调料,醋,金山寺
2350,粮油副食,厨房调料,醋,紫林
2351,粮油副食,厨房调料,醋,宝鼎天鱼
2352,粮油副食,厨房调料,醋,龙和宽
2353,粮油副食,厨房调料,醋,厨邦
2354,粮油副食,厨房调料,醋,莫奈瑞
2355,粮油副食,厨房调料,醋,Shinho/欣和
