Id,Main,title,Third,Brands,旗舰店,天猫超市,海外旗舰店
1369,食品饮料,冲调保健,传统滋补,福东海,1,1,0
1370,食品饮料,冲调保健,传统滋补,福事多,1,1,0
1371,食品饮料,冲调保健,传统滋补,百花,1,1,0
1372,食品饮料,冲调保健,传统滋补,同仁堂,1,0,0
1373,食品饮料,冲调保健,传统滋补,东阿阿胶,1,1,0
1374,食品饮料,冲调保健,传统滋补,半山农,0,1,0
1375,食品饮料,冲调保健,传统滋补,Fruits Daddy/果果老爹,1,1,0
1376,食品饮料,冲调保健,传统滋补,宁安堡,1,1,0
1377,食品饮料,冲调保健,传统滋补,森蜂园,1,1,0
1378,食品饮料,冲调保健,传统滋补,冠生园,1,1,0
1379,食品饮料,冲调保健,传统滋补,正典燕窝,1,1,0
1380,食品饮料,冲调保健,传统滋补,江南蜂王,1,1,0
1381,食品饮料,冲调保健,传统滋补,九蜂堂,1,1,0
1382,食品饮料,冲调保健,传统滋补,宝芝林,1,1,0
1383,食品饮料,冲调保健,传统滋补,AISAN BIRD’S NEST/艾尚燕,0,0,0
1384,食品饮料,冲调保健,传统滋补,老谷头,1,1,0
1385,食品饮料,坚果炒货,核桃,楼兰蜜语,1,1,0
1386,食品饮料,坚果炒货,核桃,好想你,1,1,0
1387,食品饮料,坚果炒货,核桃,Three Squirrels/三只松鼠,1,1,0
1388,食品饮料,坚果炒货,核桃,New boundaries/新边界,1,1,0
1389,食品饮料,坚果炒货,核桃,姚生记,1,1,0
1390,食品饮料,坚果炒货,核桃,BE＆CHEERY/百草味,1,1,0
1391,食品饮料,坚果炒货,核桃,良品铺子,1,1,0
1392,食品饮料,坚果炒货,核桃,姚太太,1,1,0
1393,食品饮料,坚果炒货,核桃,西域美农,1,1,0
1394,食品饮料,坚果炒货,核桃,秋滋叶 QIUZIYE,1,1,0
1395,食品饮料,坚果炒货,核桃,ChaCheer/洽洽,1,1,0
1396,食品饮料,坚果炒货,核桃,华味亨,1,1,0
1397,食品饮料,坚果炒货,核桃,沃隆,1,1,0
1398,食品饮料,坚果炒货,核桃,白露珍,1,1,0
1399,食品饮料,坚果炒货,核桃,心中甜,0,1,0
1400,食品饮料,坚果炒货,核桃,六个核桃,1,1,0
1401,食品饮料,坚果炒货,核桃,Silly funny Bear/憨豆熊,1,1,0
1402,食品饮料,坚果炒货,核桃,恒康,1,1,0
1403,食品饮料,坚果炒货,核桃,新农哥,1,1,0
1404,食品饮料,坚果炒货,核桃,真心,1,1,0
1405,食品饮料,坚果炒货,夏威夷果,Three Squirrels/三只松鼠,1,1,0
1406,食品饮料,坚果炒货,夏威夷果,BE＆CHEERY/百草味,1,1,0
1407,食品饮料,坚果炒货,夏威夷果,良品铺子,1,1,0
1408,食品饮料,坚果炒货,夏威夷果,ChaCheer/洽洽,1,1,0
1409,食品饮料,坚果炒货,夏威夷果,粒上皇,1,1,0
1410,食品饮料,坚果炒货,夏威夷果,东园（泰国）,0,1,0
1411,食品饮料,坚果炒货,夏威夷果,LUCKY/栗祺,1,1,0
1412,食品饮料,坚果炒货,夏威夷果,华味亨,1,1,0
1413,食品饮料,坚果炒货,夏威夷果,楼兰蜜语,1,1,0
1414,食品饮料,坚果炒货,夏威夷果,Silly funny Bear/憨豆熊,1,1,0
1415,食品饮料,坚果炒货,夏威夷果,老街口,1,1,0
1416,食品饮料,坚果炒货,碧根果,Three Squirrels/三只松鼠,1,1,0
1417,食品饮料,坚果炒货,碧根果,BE＆CHEERY/百草味,1,1,0
1418,食品饮料,坚果炒货,碧根果,绅士（美国）,1,1,0
1419,食品饮料,坚果炒货,碧根果,良品铺子,1,1,0
1420,食品饮料,坚果炒货,碧根果,姚生记,1,1,0
1421,食品饮料,坚果炒货,碧根果,ChaCheer/洽洽,1,1,0
1422,食品饮料,坚果炒货,碧根果,秋滋叶 QIUZIYE,1,1,0
1423,食品饮料,坚果炒货,碧根果,华味亨,1,1,0
1424,食品饮料,坚果炒货,碧根果,新农哥,1,1,0
1425,食品饮料,坚果炒货,碧根果,老街口,1,1,0
1426,食品饮料,坚果炒货,碧根果,信礼坊,1,1,0
1427,食品饮料,坚果炒货,开心果,Three Squirrels/三只松鼠,1,1,0
1428,食品饮料,坚果炒货,开心果,Wonderful/万多福,1,1,0
1429,食品饮料,坚果炒货,开心果,BE＆CHEERY/百草味,1,1,0
1430,食品饮料,坚果炒货,开心果,ChaCheer/洽洽,1,1,0
1431,食品饮料,坚果炒货,开心果,良品铺子,1,1,0
1432,食品饮料,坚果炒货,开心果,来伊份,1,1,0
1433,食品饮料,坚果炒货,开心果,华味亨,1,1,0
1434,食品饮料,坚果炒货,开心果,老街口,1,1,0
1435,食品饮料,坚果炒货,开心果,西域美农,1,1,0
1436,食品饮料,坚果炒货,开心果,姚生记,1,1,0
1437,食品饮料,坚果炒货,开心果,楼兰蜜语,1,1,0
1438,食品饮料,坚果炒货,开心果,Orchard peasant/果园老农,1,1,0
1439,食品饮料,坚果炒货,开心果,蝴蝶牌（香港）,1,1,0
1440,食品饮料,坚果炒货,开心果,沃隆,1,1,0
1441,食品饮料,坚果炒货,开心果,姚太太,1,1,0
1442,食品饮料,坚果炒货,开心果,蜀道香,1,1,0
1443,食品饮料,坚果炒货,开心果,Disney/迪士尼,1,1,0
1444,食品饮料,坚果炒货,开心果,一品巷子,1,1,0
1445,食品饮料,坚果炒货,开心果,东园（泰国）,0,1,0
1446,食品饮料,坚果炒货,开心果,南国,1,1,0
1447,食品饮料,坚果炒货,腰果,绅士（美国）,1,1,0
1448,食品饮料,坚果炒货,腰果,Three Squirrels/三只松鼠,1,1,0
1449,食品饮料,坚果炒货,腰果,KIRKLAND Signature/科克兰,0,0,0
1450,食品饮料,坚果炒货,腰果,BE＆CHEERY/百草味,1,1,0
1451,食品饮料,坚果炒货,腰果,良品铺子,1,1,0
1452,食品饮料,坚果炒货,腰果,ChaCheer/洽洽,1,1,0
1453,食品饮料,坚果炒货,腰果,KAM YUEN/甘源,0,1,0
1454,食品饮料,坚果炒货,腰果,粒上皇,1,1,0
1455,食品饮料,坚果炒货,腰果,姚太太,1,1,0
1456,食品饮料,坚果炒货,腰果,来伊份,1,1,0
1457,食品饮料,坚果炒货,腰果,Orchard peasant/果园老农,1,1,0
1458,食品饮料,坚果炒货,腰果,华味亨,1,1,0
1459,食品饮料,坚果炒货,腰果,老街口,1,1,0
1460,食品饮料,坚果炒货,腰果,汤姆农场,1,1,0
1461,食品饮料,坚果炒货,腰果,秋滋叶 QIUZIYE,1,1,0
1462,食品饮料,坚果炒货,腰果,LORENZ/劳仑兹,1,1,0
1463,食品饮料,坚果炒货,腰果,Ten Wow/天喔,1,1,0
1464,食品饮料,坚果炒货,腰果,Wholly Worth/荷沃士,0,1,0
1465,食品饮料,坚果炒货,腰果,迪乐司（韩国）,0,0,0
1466,食品饮料,坚果炒货,腰果,蝴蝶牌（香港）,1,1,0
1467,食品饮料,坚果炒货,瓜子,ChaCheer/洽洽,1,1,0
1468,食品饮料,坚果炒货,瓜子,正林,1,1,0
1469,食品饮料,坚果炒货,瓜子,老街口,1,1,0
1470,食品饮料,坚果炒货,瓜子,华味亨,1,1,0
1471,食品饮料,坚果炒货,瓜子,金鸽,1,1,0
1472,食品饮料,坚果炒货,瓜子,童年记,1,1,0
1473,食品饮料,坚果炒货,瓜子,真心,1,1,0
1474,食品饮料,坚果炒货,瓜子,良品铺子,1,1,0
1475,食品饮料,坚果炒货,瓜子,Three Squirrels/三只松鼠,1,1,0
1476,食品饮料,坚果炒货,瓜子,KAM YUEN/甘源,0,1,0
1477,食品饮料,坚果炒货,瓜子,BE＆CHEERY/百草味,1,1,0
1478,食品饮料,坚果炒货,瓜子,姚生记,1,1,0
1479,食品饮料,坚果炒货,瓜子,恒康,1,1,0
1480,食品饮料,坚果炒货,瓜子,张二嘎,1,1,0
1481,食品饮料,坚果炒货,瓜子,来伊份,1,1,0
1482,食品饮料,坚果炒货,瓜子,徽记,1,1,0
1483,食品饮料,坚果炒货,瓜子,大好大,1,1,0
1484,食品饮料,坚果炒货,瓜子,盛香珍,1,1,1
1485,食品饮料,坚果炒货,瓜子,阿里山,1,1,0
1486,食品饮料,坚果炒货,瓜子,New boundaries/新边界,1,1,0
1487,食品饮料,坚果炒货,花生,老奶奶,0,1,0
1488,食品饮料,坚果炒货,花生,黄飞红,0,1,0
1489,食品饮料,坚果炒货,花生,良品铺子,1,1,0
1490,食品饮料,坚果炒货,花生,华味亨,1,1,0
1491,食品饮料,坚果炒货,花生,百世兴,1,1,0
1492,食品饮料,坚果炒货,花生,Three Squirrels/三只松鼠,1,1,0
1493,食品饮料,坚果炒货,花生,老街口,1,1,0
1494,食品饮料,坚果炒货,花生,ChaCheer/洽洽,1,1,0
1495,食品饮料,坚果炒货,花生,徽记,1,1,0
1496,食品饮料,坚果炒货,花生,大哥,1,1,0
1497,食品饮料,坚果炒货,花生,BE＆CHEERY/百草味,1,1,0
1498,食品饮料,坚果炒货,花生,童年记,1,1,0
1499,食品饮料,坚果炒货,花生,绅士（美国）,1,1,0
1500,食品饮料,坚果炒货,花生,十月稻田,1,1,0
1501,食品饮料,坚果炒货,花生,口水娃,1,1,0
1502,食品饮料,坚果炒货,花生,KAM YUEN/甘源,0,1,0
1503,食品饮料,坚果炒货,花生,粒上皇,1,1,0
1504,食品饮料,坚果炒货,花生,黄老五,1,1,0
1505,食品饮料,坚果炒货,花生,沂蒙公社,1,1,0
1506,食品饮料,坚果炒货,花生,姚太太,1,1,0
1507,食品饮料,坚果炒货,杏仁,绅士（美国）,1,1,0
1508,食品饮料,坚果炒货,杏仁,BE＆CHEERY/百草味,1,1,0
1509,食品饮料,坚果炒货,杏仁,汤姆农场,1,1,0
1510,食品饮料,坚果炒货,杏仁,KIRKLAND Signature/科克兰,0,0,0
1511,食品饮料,坚果炒货,杏仁,Orchard peasant/果园老农,1,1,0
1512,食品饮料,坚果炒货,杏仁,蓝钻石（美国）,1,1,1
1513,食品饮料,坚果炒货,杏仁,蝴蝶牌（香港）,1,1,0
1514,食品饮料,坚果炒货,杏仁,OCTOBER FIFTH BAKERY/十月初五饼家,1,1,0
1515,食品饮料,坚果炒货,杏仁,LUCKY/栗祺,1,1,0
1516,食品饮料,坚果炒货,杏仁,金冠,1,1,0
1517,食品饮料,坚果炒货,杏仁,稻香村,1,1,0
1518,食品饮料,坚果炒货,杏仁,多多,1,1,0
1519,食品饮料,坚果炒货,杏仁,西域良品,1,1,0
1520,食品饮料,坚果炒货,杏仁,不老林,1,1,0
1521,食品饮料,坚果炒货,杏仁,mage’s/麦吉士,0,0,0
1522,食品饮料,坚果炒货,杏仁,哎呦喂,1,1,0
1523,食品饮料,坚果炒货,杏仁,Disney/迪士尼,1,1,0
1524,食品饮料,坚果炒货,杏仁,LORENZ/劳仑兹,1,1,0
1525,食品饮料,坚果炒货,杏仁,Silly funny Bear/憨豆熊,1,1,0
1526,食品饮料,坚果炒货,杏仁,好吃点,1,1,0
1527,食品饮料,坚果炒货,豆类,KAM YUEN/甘源,0,1,0
1528,食品饮料,坚果炒货,豆类,辉业,1,1,0
1529,食品饮料,坚果炒货,豆类,十月稻田,1,1,0
1530,食品饮料,坚果炒货,豆类,美农美季,0,1,0
1531,食品饮料,坚果炒货,豆类,SeeSang/鲜享,1,1,0
1532,食品饮料,坚果炒货,豆类,禾煜,0,1,0
1533,食品饮料,坚果炒货,豆类,口水娃,1,1,0
1534,食品饮料,坚果炒货,豆类,PEOPLE/人民,1,0,0
1535,食品饮料,坚果炒货,豆类,Gaia Farm/盖亚农场,1,1,0
1536,食品饮料,坚果炒货,豆类,BE＆CHEERY/百草味,1,1,0
1537,食品饮料,坚果炒货,豆类,素养生活,1,1,0
1538,食品饮料,坚果炒货,豆类,盛耳,1,1,0
1539,食品饮料,坚果炒货,豆类,柴火大院,1,1,0
1540,食品饮料,坚果炒货,豆类,南北通道,0,1,0
1541,食品饮料,坚果炒货,豆类,北纯,1,1,0
1542,食品饮料,坚果炒货,豆类,LZNC/绿植,0,1,0
1543,食品饮料,坚果炒货,豆类,施州,1,1,0
1544,食品饮料,坚果炒货,豆类,方家铺子,1,1,0
1545,食品饮料,坚果炒货,豆类,良品铺子,1,1,0
1546,食品饮料,坚果炒货,豆类,燕之坊,1,1,0
1547,食品饮料,坚果炒货,豆类,KAM YUEN/甘源,0,1,0
1548,食品饮料,坚果炒货,豆类,辉业,1,1,0
1549,食品饮料,坚果炒货,豆类,十月稻田,1,1,0
1550,食品饮料,坚果炒货,豆类,美农美季,0,1,0
1551,食品饮料,坚果炒货,豆类,SeeSang/鲜享,1,1,0
1552,食品饮料,坚果炒货,豆类,禾煜,0,1,0
1553,食品饮料,坚果炒货,豆类,口水娃,1,1,0
1554,食品饮料,坚果炒货,豆类,PEOPLE/人民,1,0,0
1555,食品饮料,坚果炒货,豆类,Gaia Farm/盖亚农场,1,1,0
1556,食品饮料,坚果炒货,豆类,BE＆CHEERY/百草味,1,1,0
1557,食品饮料,坚果炒货,豆类,素养生活,1,1,0
1558,食品饮料,坚果炒货,豆类,盛耳,1,1,0
1559,食品饮料,坚果炒货,豆类,柴火大院,1,1,0
1560,食品饮料,坚果炒货,豆类,南北通道,0,1,0
1561,食品饮料,坚果炒货,豆类,北纯,1,1,0
1562,食品饮料,坚果炒货,豆类,LZNC/绿植,0,1,0
1563,食品饮料,坚果炒货,豆类,施州,1,1,0
1564,食品饮料,坚果炒货,豆类,方家铺子,1,1,0
1565,食品饮料,坚果炒货,豆类,良品铺子,1,1,0
1566,食品饮料,坚果炒货,豆类,燕之坊,1,1,0
1567,食品饮料,坚果炒货,豆类,KAM YUEN/甘源,0,1,0
1568,食品饮料,坚果炒货,豆类,辉业,1,1,0
1569,食品饮料,坚果炒货,豆类,十月稻田,1,1,0
1570,食品饮料,坚果炒货,豆类,美农美季,0,1,0
1571,食品饮料,坚果炒货,豆类,SeeSang/鲜享,1,1,0
1572,食品饮料,坚果炒货,豆类,禾煜,0,1,0
1573,食品饮料,坚果炒货,豆类,口水娃,1,1,0
1574,食品饮料,坚果炒货,豆类,PEOPLE/人民,1,0,0
1575,食品饮料,坚果炒货,豆类,Gaia Farm/盖亚农场,1,1,0
1576,食品饮料,坚果炒货,豆类,BE＆CHEERY/百草味,1,1,0
1577,食品饮料,坚果炒货,豆类,素养生活,1,1,0
1578,食品饮料,坚果炒货,豆类,盛耳,1,1,0
1579,食品饮料,坚果炒货,豆类,柴火大院,1,1,0
1580,食品饮料,坚果炒货,豆类,南北通道,0,1,0
1581,食品饮料,坚果炒货,豆类,北纯,1,1,0
1582,食品饮料,坚果炒货,豆类,LZNC/绿植,0,1,0
1583,食品饮料,坚果炒货,豆类,施州,1,1,0
1584,食品饮料,坚果炒货,豆类,方家铺子,1,1,0
1585,食品饮料,坚果炒货,豆类,良品铺子,1,1,0
1586,食品饮料,坚果炒货,豆类,燕之坊,1,1,0
1587,粮油副食,大米面粉,豆类,KAM YUEN/甘源,0,1,0
1588,粮油副食,大米面粉,豆类,辉业,1,1,0
1589,粮油副食,大米面粉,豆类,十月稻田,1,1,0
1590,粮油副食,大米面粉,豆类,美农美季,0,1,0
1591,粮油副食,大米面粉,豆类,SeeSang/鲜享,1,1,0
1592,粮油副食,大米面粉,豆类,禾煜,0,1,0
1593,粮油副食,大米面粉,豆类,口水娃,1,1,0
1594,粮油副食,大米面粉,豆类,PEOPLE/人民,1,0,0
1595,粮油副食,大米面粉,豆类,Gaia Farm/盖亚农场,1,1,0
1596,粮油副食,大米面粉,豆类,BE＆CHEERY/百草味,1,1,0
1597,粮油副食,大米面粉,豆类,素养生活,1,1,0
1598,粮油副食,大米面粉,豆类,盛耳,1,1,0
1599,粮油副食,大米面粉,豆类,柴火大院,1,1,0
1600,粮油副食,大米面粉,豆类,南北通道,0,1,0
1601,粮油副食,大米面粉,豆类,北纯,1,1,0
1602,粮油副食,大米面粉,豆类,LZNC/绿植,0,1,0
1603,粮油副食,大米面粉,豆类,施州,1,1,0
1604,粮油副食,大米面粉,豆类,方家铺子,1,1,0
1605,粮油副食,大米面粉,豆类,良品铺子,1,1,0
1606,粮油副食,大米面粉,豆类,燕之坊,1,1,0
1607,粮油副食,大米面粉,豆类,KAM YUEN/甘源,0,1,0
1608,粮油副食,大米面粉,豆类,辉业,1,1,0
1609,粮油副食,大米面粉,豆类,十月稻田,1,1,0
1610,粮油副食,大米面粉,豆类,美农美季,0,1,0
1611,粮油副食,大米面粉,豆类,SeeSang/鲜享,1,1,0
1612,粮油副食,大米面粉,豆类,禾煜,0,1,0
1613,粮油副食,大米面粉,豆类,口水娃,1,1,0
1614,粮油副食,大米面粉,豆类,PEOPLE/人民,1,0,0
1615,粮油副食,大米面粉,豆类,Gaia Farm/盖亚农场,1,1,0
1616,粮油副食,大米面粉,豆类,BE＆CHEERY/百草味,1,1,0
1617,粮油副食,大米面粉,豆类,素养生活,1,1,0
1618,粮油副食,大米面粉,豆类,盛耳,1,1,0
1619,粮油副食,大米面粉,豆类,柴火大院,1,1,0
1620,粮油副食,大米面粉,豆类,南北通道,0,1,0
1621,粮油副食,大米面粉,豆类,北纯,1,1,0
1622,粮油副食,大米面粉,豆类,LZNC/绿植,0,1,0
1623,粮油副食,大米面粉,豆类,施州,1,1,0
1624,粮油副食,大米面粉,豆类,方家铺子,1,1,0
1625,粮油副食,大米面粉,豆类,良品铺子,1,1,0
1626,粮油副食,大米面粉,豆类,燕之坊,1,1,0
1627,粮油副食,大米面粉,豆类,KAM YUEN/甘源,0,1,0
1628,粮油副食,大米面粉,豆类,辉业,1,1,0
1629,粮油副食,大米面粉,豆类,十月稻田,1,1,0
1630,粮油副食,大米面粉,豆类,美农美季,0,1,0
1631,粮油副食,大米面粉,豆类,SeeSang/鲜享,1,1,0
1632,粮油副食,大米面粉,豆类,禾煜,0,1,0
1633,粮油副食,大米面粉,豆类,口水娃,1,1,0
1634,粮油副食,大米面粉,豆类,PEOPLE/人民,1,0,0
1635,粮油副食,大米面粉,豆类,Gaia Farm/盖亚农场,1,1,0
1636,粮油副食,大米面粉,豆类,BE＆CHEERY/百草味,1,1,0
1637,粮油副食,大米面粉,豆类,素养生活,1,1,0
1638,粮油副食,大米面粉,豆类,盛耳,1,1,0
1639,粮油副食,大米面粉,豆类,柴火大院,1,1,0
1640,粮油副食,大米面粉,豆类,南北通道,0,1,0
1641,粮油副食,大米面粉,豆类,北纯,1,1,0
1642,粮油副食,大米面粉,豆类,LZNC/绿植,0,1,0
1643,粮油副食,大米面粉,豆类,施州,1,1,0
1644,粮油副食,大米面粉,豆类,方家铺子,1,1,0
1645,粮油副食,大米面粉,豆类,良品铺子,1,1,0
1646,粮油副食,大米面粉,豆类,燕之坊,1,1,0
1647,粮油副食,健康杂粮,豆类,KAM YUEN/甘源,0,1,0
1648,粮油副食,健康杂粮,豆类,辉业,1,1,0
1649,粮油副食,健康杂粮,豆类,十月稻田,1,1,0
1650,粮油副食,健康杂粮,豆类,美农美季,0,1,0
1651,粮油副食,健康杂粮,豆类,SeeSang/鲜享,1,1,0
1652,粮油副食,健康杂粮,豆类,禾煜,0,1,0
1653,粮油副食,健康杂粮,豆类,口水娃,1,1,0
1654,粮油副食,健康杂粮,豆类,PEOPLE/人民,1,0,0
1655,粮油副食,健康杂粮,豆类,Gaia Farm/盖亚农场,1,1,0
1656,粮油副食,健康杂粮,豆类,BE＆CHEERY/百草味,1,1,0
1657,粮油副食,健康杂粮,豆类,素养生活,1,1,0
1658,粮油副食,健康杂粮,豆类,盛耳,1,1,0
1659,粮油副食,健康杂粮,豆类,柴火大院,1,1,0
1660,粮油副食,健康杂粮,豆类,南北通道,0,1,0
1661,粮油副食,健康杂粮,豆类,北纯,1,1,0
1662,粮油副食,健康杂粮,豆类,LZNC/绿植,0,1,0
1663,粮油副食,健康杂粮,豆类,施州,1,1,0
1664,粮油副食,健康杂粮,豆类,方家铺子,1,1,0
1665,粮油副食,健康杂粮,豆类,良品铺子,1,1,0
1666,粮油副食,健康杂粮,豆类,燕之坊,1,1,0
1667,粮油副食,健康杂粮,豆类,KAM YUEN/甘源,0,1,0
1668,粮油副食,健康杂粮,豆类,辉业,1,1,0
1669,粮油副食,健康杂粮,豆类,十月稻田,1,1,0
1670,粮油副食,健康杂粮,豆类,美农美季,0,1,0
1671,粮油副食,健康杂粮,豆类,SeeSang/鲜享,1,1,0
1672,粮油副食,健康杂粮,豆类,禾煜,0,1,0
1673,粮油副食,健康杂粮,豆类,口水娃,1,1,0
1674,粮油副食,健康杂粮,豆类,PEOPLE/人民,1,0,0
1675,粮油副食,健康杂粮,豆类,Gaia Farm/盖亚农场,1,1,0
1676,粮油副食,健康杂粮,豆类,BE＆CHEERY/百草味,1,1,0
1677,粮油副食,健康杂粮,豆类,素养生活,1,1,0
1678,粮油副食,健康杂粮,豆类,盛耳,1,1,0
1679,粮油副食,健康杂粮,豆类,柴火大院,1,1,0
1680,粮油副食,健康杂粮,豆类,南北通道,0,1,0
1681,粮油副食,健康杂粮,豆类,北纯,1,1,0
1682,粮油副食,健康杂粮,豆类,LZNC/绿植,0,1,0
1683,粮油副食,健康杂粮,豆类,施州,1,1,0
1684,粮油副食,健康杂粮,豆类,方家铺子,1,1,0
1685,粮油副食,健康杂粮,豆类,良品铺子,1,1,0
1686,粮油副食,健康杂粮,豆类,燕之坊,1,1,0
1687,粮油副食,健康杂粮,豆类,KAM YUEN/甘源,0,1,0
1688,粮油副食,健康杂粮,豆类,辉业,1,1,0
1689,粮油副食,健康杂粮,豆类,十月稻田,1,1,0
1690,粮油副食,健康杂粮,豆类,美农美季,0,1,0
1691,粮油副食,健康杂粮,豆类,SeeSang/鲜享,1,1,0
1692,粮油副食,健康杂粮,豆类,禾煜,0,1,0
1693,粮油副食,健康杂粮,豆类,口水娃,1,1,0
1694,粮油副食,健康杂粮,豆类,PEOPLE/人民,1,0,0
1695,粮油副食,健康杂粮,豆类,Gaia Farm/盖亚农场,1,1,0
1696,粮油副食,健康杂粮,豆类,BE＆CHEERY/百草味,1,1,0
1697,粮油副食,健康杂粮,豆类,素养生活,1,1,0
1698,粮油副食,健康杂粮,豆类,盛耳,1,1,0
1699,粮油副食,健康杂粮,豆类,柴火大院,1,1,0
1700,粮油副食,健康杂粮,豆类,南北通道,0,1,0
1701,粮油副食,健康杂粮,豆类,北纯,1,1,0
1702,粮油副食,健康杂粮,豆类,LZNC/绿植,0,1,0
1703,粮油副食,健康杂粮,豆类,施州,1,1,0
1704,粮油副食,健康杂粮,豆类,方家铺子,1,1,0
1705,粮油副食,健康杂粮,豆类,良品铺子,1,1,0
1706,粮油副食,健康杂粮,豆类,燕之坊,1,1,0
1707,食品饮料,肉类/豆干制品零食,牛肉,恒都,1,1,0
1708,食品饮料,肉类/豆干制品零食,牛肉,易果生鲜,1,0,0
1709,食品饮料,肉类/豆干制品零食,牛肉,KERCHIN/科尔沁,1,1,0
1710,食品饮料,肉类/豆干制品零食,牛肉,原膳,0,1,0
1711,食品饮料,肉类/豆干制品零食,牛肉,伊赛,0,1,0
1712,食品饮料,肉类/豆干制品零食,牛肉,Three Squirrels/三只松鼠,1,1,0
1713,食品饮料,肉类/豆干制品零食,牛肉,张飞,1,1,0
1714,食品饮料,肉类/豆干制品零食,牛肉,BEEF＆FAMILY/比夫＆家人,1,1,0
1715,食品饮料,肉类/豆干制品零食,牛肉,BE＆CHEERY/百草味,1,1,0
1716,食品饮料,肉类/豆干制品零食,牛肉,良品铺子,1,1,0
1717,食品饮料,肉类/豆干制品零食,牛肉,蜀道香,1,1,0
1718,食品饮料,肉类/豆干制品零食,牛肉,Alliance Hao Food/联豪食品,1,0,0
1719,食品饮料,肉类/豆干制品零食,牛肉,Cxc Food/潮香村,1,1,0
1720,食品饮料,肉类/豆干制品零食,牛肉,老四川,1,1,0
1721,食品饮料,肉类/豆干制品零食,牛肉,牛浪汉,1,1,0
1722,食品饮料,肉类/豆干制品零食,牛肉,海欣,1,1,0
1723,食品饮料,肉类/豆干制品零食,牛肉,棒棒娃,1,1,0
1724,食品饮料,肉类/豆干制品零食,牛肉,MAGGI/美极,1,1,0
1725,食品饮料,肉类/豆干制品零食,牛肉,小辣椒,1,0,0
1726,食品饮料,肉类/豆干制品零食,牛肉,三鼎,1,1,0
1727,食品饮料,肉类/豆干制品零食,牛肉筋,草原今朝,0,1,0
1728,食品饮料,肉类/豆干制品零食,牛肉筋,Three Squirrels/三只松鼠,1,1,0
1729,食品饮料,肉类/豆干制品零食,牛肉筋,咚咚,1,1,0
1730,食品饮料,肉类/豆干制品零食,牛肉筋,老川东,1,1,0
1731,食品饮料,肉类/豆干制品零食,牛肉筋,杨生记,1,1,0
1732,食品饮料,肉类/豆干制品零食,牛肉筋,KERCHIN/科尔沁,1,1,0
1733,食品饮料,肉类/豆干制品零食,牛肉筋,好牛,1,1,0
1734,食品饮料,肉类/豆干制品零食,牛肉筋,蜀道香,1,1,0
